review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000918,O00001209,P000207,U000274,4,Great value and fast delivery.,2022-03-20 12:46:35
R00000919,O00001589,P000143,U000046,4,Great value and fast delivery.,2024-08-07 15:15:44
R00000920,O00001897,P000248,U000229,3,Very good quality for the price.,2024-12-08 02:50:53
R00000921,O00001642,P000120,U000460,4,"Decent overall, could be better.",2022-10-23 16:11:06
R00000922,O00001362,P000042,U000229,3,Performance is smooth and reliable.,2025-01-19 19:38:51
R00000923,O00000779,P000040,U000392,4,Stopped working after a few weeks.,2024-04-10 08:47:49
R00000924,O00000840,P000069,U000295,5,Packaging was slightly damaged but product is fine.,2023-03-29 04:10:25
R00000925,O00000349,P000012,U000095,4,Sound quality is top-notch.,2024-03-25 00:13:40
R00000926,O00001945,P000207,U000459,4,Stopped working after a few weeks.,2024-08-09 20:42:12
R00000927,O00000572,P000125,U000179,5,Packaging was slightly damaged but product is fine.,2024-01-28 22:13:00
R00000928,O00000918,P000263,U000137,3,"Excellent product, works as expected.",2023-11-07 02:52:33
R00000929,O00000977,P000244,U000387,5,Great value and fast delivery.,2022-10-03 07:54:33
R00000930,O00001914,P000012,U000057,4,Performance is smooth and reliable.,2024-05-29 23:40:03
R00000931,O00001469,P000037,U000262,5,Great value and fast delivery.,2024-02-29 06:20:07
R00000932,O00001592,P000156,U000150,2,Very good quality for the price.,2023-03-16 06:24:55
R00000933,O00001318,P000128,U000479,4,Packaging was slightly damaged but product is fine.,2024-02-13 10:07:54
R00000934,O00001845,P000166,U000056,4,Packaging was slightly damaged but product is fine.,2024-07-31 23:31:29
R00000935,O00000137,P000078,U000417,5,Great value and fast delivery.,2023-09-16 23:03:27
R00000936,O00000459,P000213,U000032,2,Packaging was slightly damaged but product is fine.,2024-12-17 15:07:33
R00000937,O00000376,P000209,U000434,4,Packaging was slightly damaged but product is fine.,2024-11-14 21:33:36
R00000938,O00001343,P000244,U000198,4,Very good quality for the price.,2023-04-12 06:38:23
R00000939,O00000334,P000212,U000360,3,Performance is smooth and reliable.,2024-02-26 07:25:50
R00000940,O00001160,P000050,U000096,2,"Excellent product, works as expected.",2023-07-24 21:50:46
R00000941,O00001761,P000019,U000316,3,Great value and fast delivery.,2023-11-10 16:11:31
R00000942,O00001458,P000194,U000060,4,Very good quality for the price.,2022-10-09 06:25:26
R00000943,O00000817,P000271,U000200,4,Great value and fast delivery.,2024-07-31 03:12:38
R00000944,O00001115,P000108,U000104,4,Great value and fast delivery.,2022-12-07 05:25:32
R00000945,O00001006,P000176,U000128,4,Sound quality is top-notch.,2022-12-28 11:37:44
R00000946,O00001857,P000297,U000105,4,Performance is smooth and reliable.,2024-03-18 11:10:45
R00000947,O00001955,P000014,U000242,4,Performance is smooth and reliable.,2024-03-29 05:39:09
R00000948,O00001851,P000066,U000429,3,Great value and fast delivery.,2024-06-11 03:22:42
R00000949,O00000911,P000003,U000370,4,"Excellent product, works as expected.",2025-01-09 03:44:01
R00000950,O00001930,P000287,U000435,4,Sound quality is top-notch.,2024-09-24 14:18:16
R00000951,O00001126,P000123,U000353,4,Stopped working after a few weeks.,2023-04-21 01:58:13
R00000952,O00000329,P000178,U000089,4,Not fully satisfied with the performance.,2023-01-24 04:25:12
R00000953,O00001248,P000215,U000487,3,Sound quality is top-notch.,2024-05-24 03:51:49
R00000954,O00000319,P000049,U000385,3,Battery life is amazing.,2021-07-21 10:10:07
R00000955,O00001690,P000063,U000266,3,Stopped working after a few weeks.,2024-11-05 18:43:17
R00000956,O00001359,P000048,U000039,4,Packaging was slightly damaged but product is fine.,2022-08-12 15:08:40
R00000957,O00001733,P000124,U000293,4,"Excellent product, works as expected.",2023-05-02 20:38:26
R00000958,O00000168,P000054,U000001,2,"Decent overall, could be better.",2023-10-12 05:14:50
R00000959,O00000013,P000284,U000321,4,Not fully satisfied with the performance.,2023-02-08 12:03:36
R00000960,O00001927,P000277,U000078,2,"Decent overall, could be better.",2023-08-10 13:47:51
R00000961,O00000172,P000138,U000435,4,Packaging was slightly damaged but product is fine.,2024-11-17 12:39:54
R00000962,O00000650,P000084,U000383,4,"Decent overall, could be better.",2024-08-30 01:52:56
R00000963,O00001062,P000049,U000150,3,Battery life is amazing.,2023-06-18 02:05:39
R00000964,O00000261,P000090,U000295,4,Performance is smooth and reliable.,2025-01-15 18:46:23
R00000965,O00001367,P000208,U000341,3,Great value and fast delivery.,2022-06-25 08:40:33
R00000966,O00001549,P000188,U000002,5,Packaging was slightly damaged but product is fine.,2024-03-17 17:14:01
R00000967,O00000902,P000199,U000489,3,"Decent overall, could be better.",2025-01-26 05:02:18
R00000968,O00000673,P000113,U000098,3,Battery life is amazing.,2024-03-25 06:04:38
R00000969,O00000259,P000098,U000459,2,Performance is smooth and reliable.,2024-07-27 17:17:22
R00000970,O00000845,P000065,U000256,3,Not fully satisfied with the performance.,2023-09-29 04:36:33
R00000971,O00000868,P000126,U000148,5,Packaging was slightly damaged but product is fine.,2024-12-13 23:44:10
R00000972,O00001800,P000010,U000126,3,"Excellent product, works as expected.",2024-01-12 23:32:09
R00000973,O00000139,P000179,U000390,1,Not fully satisfied with the performance.,2024-06-02 07:03:13
R00000974,O00000894,P000063,U000344,4,Performance is smooth and reliable.,2024-01-11 06:33:25
R00000975,O00001838,P000236,U000366,5,Battery life is amazing.,2023-03-13 06:47:28
R00000976,O00000550,P000014,U000070,5,"Decent overall, could be better.",2024-12-08 20:35:11
R00000977,O00000320,P000251,U000218,4,"Decent overall, could be better.",2022-06-20 23:02:17
R00000978,O00001527,P000047,U000230,4,"Decent overall, could be better.",2025-02-09 19:27:29
R00000979,O00001806,P000173,U000154,5,Performance is smooth and reliable.,2021-11-26 19:15:00
R00000980,O00001178,P000258,U000499,3,"Decent overall, could be better.",2024-03-20 02:07:34
R00000981,O00000559,P000167,U000112,3,"Excellent product, works as expected.",2023-11-21 12:56:47
R00000982,O00000140,P000028,U000380,4,Great value and fast delivery.,2024-03-09 01:43:47
R00000983,O00001735,P000110,U000326,4,"Decent overall, could be better.",2024-11-17 20:47:18
R00000984,O00000532,P000248,U000464,4,Very good quality for the price.,2022-04-03 12:11:25
R00000985,O00000225,P000215,U000143,5,Stopped working after a few weeks.,2024-02-15 16:40:05
R00000986,O00000724,P000118,U000100,4,"Decent overall, could be better.",2024-05-31 23:52:49
R00000987,O00000787,P000196,U000022,5,Performance is smooth and reliable.,2023-09-16 17:40:23
R00000988,O00001718,P000027,U000275,4,Very good quality for the price.,2023-02-15 16:37:01
R00000989,O00001008,P000007,U000169,3,Very good quality for the price.,2023-11-12 20:15:29
R00000990,O00000410,P000183,U000366,3,Sound quality is top-notch.,2023-06-11 18:43:47
R00000991,O00000326,P000167,U000417,4,Not fully satisfied with the performance.,2024-03-10 07:39:21
R00000992,O00001766,P000006,U000202,4,Great value and fast delivery.,2023-01-10 02:57:16
R00000993,O00000300,P000038,U000004,3,Sound quality is top-notch.,2021-05-24 12:57:49
R00000994,O00001263,P000231,U000480,3,Great value and fast delivery.,2021-06-18 21:10:24
R00000995,O00001946,P000167,U000146,5,Very good quality for the price.,2023-04-25 11:59:37
R00000996,O00000026,P000082,U000212,3,Performance is smooth and reliable.,2025-01-11 00:17:29
R00000997,O00001859,P000091,U000490,4,Very good quality for the price.,2024-11-04 19:10:10
R00000998,O00000715,P000233,U000332,4,"Decent overall, could be better.",2024-05-27 12:32:18
R00000999,O00001010,P000284,U000490,4,"Decent overall, could be better.",2024-12-30 19:09:52
R00001000,O00000194,P000042,U000390,2,Very good quality for the price.,2022-08-08 09:46:39
R00001001,O00000441,P000014,U000314,3,Not fully satisfied with the performance.,2025-01-01 15:38:54
R00001002,O00000574,P000095,U000370,5,"Decent overall, could be better.",2025-01-26 06:47:37
R00001003,O00000947,P000283,U000459,3,"Decent overall, could be better.",2024-06-26 04:32:11
R00001004,O00000998,P000103,U000062,3,Performance is smooth and reliable.,2022-07-30 17:45:04
R00001005,O00000504,P000252,U000255,4,"Excellent product, works as expected.",2024-05-28 09:59:31
R00001006,O00000606,P000191,U000307,3,Packaging was slightly damaged but product is fine.,2024-07-06 21:23:37
R00001007,O00001717,P000007,U000078,5,Packaging was slightly damaged but product is fine.,2023-12-18 16:04:20
R00001008,O00001164,P000077,U000288,3,Sound quality is top-notch.,2022-09-06 07:13:55
R00001009,O00001787,P000269,U000269,5,Stopped working after a few weeks.,2024-12-28 01:56:17
R00001010,O00000847,P000125,U000261,4,Not fully satisfied with the performance.,2024-12-21 07:35:13
R00001011,O00000004,P000176,U000022,5,Not fully satisfied with the performance.,2024-09-09 10:59:24
R00001012,O00001287,P000062,U000191,3,Sound quality is top-notch.,2024-04-10 10:57:45
R00001013,O00001223,P000277,U000369,4,"Decent overall, could be better.",2024-01-12 10:57:48
R00001014,O00000468,P000244,U000030,3,Sound quality is top-notch.,2025-01-04 19:37:35
R00001015,O00000322,P000053,U000136,4,Packaging was slightly damaged but product is fine.,2024-10-28 15:49:52
R00001016,O00000006,P000220,U000266,4,"Decent overall, could be better.",2023-09-23 13:24:47
R00001017,O00000223,P000085,U000142,4,Great value and fast delivery.,2024-11-12 11:23:48
R00001018,O00001375,P000076,U000321,4,Stopped working after a few weeks.,2023-01-17 01:20:15
R00001019,O00000548,P000004,U000292,5,"Excellent product, works as expected.",2024-12-03 02:18:05
R00001020,O00000229,P000074,U000354,2,Packaging was slightly damaged but product is fine.,2024-03-03 05:49:11
R00001021,O00000040,P000151,U000067,5,Packaging was slightly damaged but product is fine.,2025-01-12 21:27:39
R00001022,O00000543,P000209,U000299,5,Great value and fast delivery.,2023-08-13 03:10:11
R00001023,O00000243,P000292,U000232,1,Packaging was slightly damaged but product is fine.,2024-12-26 06:16:16
R00001024,O00000899,P000282,U000387,3,"Decent overall, could be better.",2024-10-26 02:06:17
R00001025,O00001134,P000075,U000490,4,"Decent overall, could be better.",2024-12-07 22:34:55
R00001026,O00001449,P000244,U000402,4,Great value and fast delivery.,2024-11-08 19:23:08
R00001027,O00001869,P000024,U000248,4,Battery life is amazing.,2022-11-26 08:33:36
R00001028,O00000843,P000257,U000310,5,Battery life is amazing.,2024-11-28 11:47:33
R00001029,O00001419,P000049,U000292,4,"Excellent product, works as expected.",2024-08-24 02:46:24
R00001030,O00001654,P000293,U000223,4,Performance is smooth and reliable.,2024-12-18 14:37:24
R00001031,O00001970,P000206,U000468,4,Not fully satisfied with the performance.,2022-12-14 08:45:34
R00001032,O00000662,P000214,U000296,2,Performance is smooth and reliable.,2024-09-13 00:46:15
R00001033,O00001211,P000148,U000463,5,Stopped working after a few weeks.,2024-07-04 19:37:10
R00001034,O00000315,P000054,U000247,5,Sound quality is top-notch.,2021-11-06 00:18:07
R00001035,O00000692,P000156,U000019,5,Very good quality for the price.,2024-11-21 10:48:20
R00001036,O00001504,P000181,U000148,4,Stopped working after a few weeks.,2025-02-03 00:58:37
R00001037,O00000425,P000140,U000084,4,Not fully satisfied with the performance.,2025-01-01 02:37:06
R00001038,O00000595,P000228,U000327,4,Not fully satisfied with the performance.,2023-03-15 07:59:17
R00001039,O00001964,P000036,U000210,5,"Decent overall, could be better.",2022-04-04 01:28:08
R00001040,O00000623,P000191,U000314,5,"Decent overall, could be better.",2025-01-28 10:30:32
R00001041,O00001171,P000099,U000444,3,Battery life is amazing.,2024-08-27 18:06:16
R00001042,O00001044,P000051,U000289,2,Great value and fast delivery.,2024-11-24 14:47:19
R00001043,O00000228,P000068,U000068,5,Stopped working after a few weeks.,2024-04-07 09:00:28
R00001044,O00001118,P000120,U000117,4,"Decent overall, could be better.",2024-05-22 06:03:24
R00001045,O00001332,P000285,U000098,4,Not fully satisfied with the performance.,2021-08-30 19:33:57
R00001046,O00001316,P000057,U000199,2,Not fully satisfied with the performance.,2022-10-14 10:29:45
R00001047,O00000067,P000034,U000206,3,Battery life is amazing.,2024-04-23 10:55:40
R00001048,O00000025,P000197,U000250,5,"Excellent product, works as expected.",2024-02-22 12:23:35
R00001049,O00000145,P000044,U000040,4,"Excellent product, works as expected.",2021-12-19 09:37:39
R00001050,O00000537,P000123,U000118,4,Packaging was slightly damaged but product is fine.,2024-04-20 23:04:49
R00001051,O00000812,P000234,U000403,4,"Decent overall, could be better.",2022-07-29 13:24:27
R00001052,O00001467,P000294,U000243,3,Not fully satisfied with the performance.,2023-01-03 07:28:44
R00001053,O00000086,P000119,U000431,2,Not fully satisfied with the performance.,2022-07-13 11:52:28
R00001054,O00001661,P000090,U000007,2,Packaging was slightly damaged but product is fine.,2023-05-24 00:58:37
R00001055,O00001646,P000292,U000232,3,Stopped working after a few weeks.,2025-01-24 07:41:10
R00001056,O00001805,P000258,U000189,4,Performance is smooth and reliable.,2024-07-20 01:57:16
R00001057,O00001818,P000121,U000345,4,Battery life is amazing.,2024-03-30 01:40:44
R00001058,O00001577,P000099,U000220,3,"Excellent product, works as expected.",2022-03-09 00:57:31
R00001059,O00001145,P000283,U000402,4,Great value and fast delivery.,2024-12-21 16:56:00
R00001060,O00000363,P000195,U000324,2,Very good quality for the price.,2024-07-08 19:01:09
R00001061,O00001612,P000184,U000449,4,Packaging was slightly damaged but product is fine.,2022-07-07 01:21:29
R00001062,O00001866,P000140,U000080,5,Performance is smooth and reliable.,2024-02-04 12:41:11
R00001063,O00001027,P000109,U000127,2,"Decent overall, could be better.",2023-12-24 07:08:38
R00001064,O00001031,P000056,U000468,5,Battery life is amazing.,2021-02-14 14:10:48
R00001065,O00001304,P000103,U000131,5,Not fully satisfied with the performance.,2023-07-28 11:47:53
R00001066,O00001356,P000030,U000305,4,Not fully satisfied with the performance.,2023-03-15 02:45:09
R00001067,O00001731,P000117,U000215,2,Sound quality is top-notch.,2025-01-02 15:00:25
R00001068,O00000666,P000087,U000072,4,Stopped working after a few weeks.,2022-12-12 01:30:07
R00001069,O00000365,P000280,U000006,2,Battery life is amazing.,2024-10-12 07:19:57
R00001070,O00000078,P000070,U000057,4,Stopped working after a few weeks.,2024-08-15 00:03:19
R00001071,O00000028,P000180,U000386,4,"Excellent product, works as expected.",2024-08-06 04:49:24
R00001072,O00001437,P000030,U000321,3,"Excellent product, works as expected.",2023-04-06 23:56:21
R00001073,O00000526,P000100,U000230,4,Great value and fast delivery.,2024-12-21 14:30:01
R00001074,O00001835,P000269,U000127,1,Battery life is amazing.,2022-12-31 17:51:45
R00001075,O00000056,P000117,U000430,3,Not fully satisfied with the performance.,2024-11-14 11:34:31
R00001076,O00000639,P000196,U000414,4,"Excellent product, works as expected.",2024-06-23 18:49:51
R00001077,O00000303,P000186,U000251,4,Performance is smooth and reliable.,2024-10-09 16:13:00
R00001078,O00000719,P000158,U000348,4,Performance is smooth and reliable.,2023-06-09 04:43:25
R00001079,O00000625,P000297,U000379,5,"Decent overall, could be better.",2022-12-12 02:43:30
R00001080,O00000008,P000156,U000118,5,Very good quality for the price.,2024-11-24 06:44:12
R00001081,O00000804,P000185,U000499,4,Packaging was slightly damaged but product is fine.,2023-08-14 21:56:18
R00001082,O00001050,P000256,U000208,4,Great value and fast delivery.,2022-01-23 08:55:53
R00001083,O00000337,P000291,U000136,4,Performance is smooth and reliable.,2024-09-05 02:12:44
R00001084,O00000048,P000067,U000108,4,Very good quality for the price.,2024-02-18 16:36:35
R00001085,O00001764,P000002,U000444,4,Battery life is amazing.,2024-08-30 06:50:29
R00001086,O00000107,P000211,U000090,4,Great value and fast delivery.,2025-01-05 05:15:49
R00001087,O00000350,P000006,U000440,4,Battery life is amazing.,2023-02-03 21:45:41
R00001088,O00001080,P000285,U000145,1,Packaging was slightly damaged but product is fine.,2022-06-21 23:23:01
R00001089,O00000239,P000047,U000286,1,Stopped working after a few weeks.,2024-12-09 15:41:06
R00001090,O00000214,P000069,U000444,4,Great value and fast delivery.,2024-06-15 17:44:12
R00001091,O00001776,P000283,U000017,5,"Excellent product, works as expected.",2024-06-16 23:05:22
R00001092,O00001139,P000158,U000465,3,Not fully satisfied with the performance.,2023-03-23 13:14:04
R00001093,O00000794,P000257,U000335,2,Not fully satisfied with the performance.,2024-09-23 09:04:25
R00001094,O00001587,P000004,U000406,5,"Excellent product, works as expected.",2024-06-25 12:51:06
R00001095,O00001583,P000036,U000021,5,Stopped working after a few weeks.,2024-09-04 09:03:23
R00001096,O00001672,P000260,U000208,5,Performance is smooth and reliable.,2023-02-01 02:53:41
R00001097,O00000524,P000006,U000037,2,Battery life is amazing.,2021-04-23 23:51:32
R00001098,O00000233,P000072,U000435,4,Great value and fast delivery.,2024-09-17 11:25:24
R00001099,O00000645,P000149,U000161,4,Performance is smooth and reliable.,2024-10-31 17:36:37
R00001100,O00001508,P000281,U000139,5,Packaging was slightly damaged but product is fine.,2023-01-14 14:44:29
R00001101,O00000534,P000250,U000261,5,Not fully satisfied with the performance.,2024-12-04 20:10:06
R00001102,O00001942,P000239,U000249,1,"Excellent product, works as expected.",2024-10-13 11:05:10
R00001103,O00000604,P000100,U000065,4,Very good quality for the price.,2024-09-01 23:47:35
R00001104,O00001330,P000184,U000333,5,Performance is smooth and reliable.,2024-06-13 14:05:32
R00001105,O00001075,P000101,U000445,3,Very good quality for the price.,2024-07-13 14:20:25
R00001106,O00001305,P000090,U000477,2,Very good quality for the price.,2024-09-19 05:08:14
R00001107,O00000061,P000116,U000480,5,"Decent overall, could be better.",2024-12-28 16:40:04
R00001108,O00001264,P000013,U000235,4,"Decent overall, could be better.",2024-10-01 14:27:29
R00001109,O00000093,P000077,U000229,3,Battery life is amazing.,2024-08-10 07:50:41
R00001110,O00000667,P000154,U000408,5,Great value and fast delivery.,2022-07-29 06:37:12
R00001111,O00000281,P000244,U000496,3,Packaging was slightly damaged but product is fine.,2024-10-09 03:58:31
R00001112,O00001114,P000009,U000051,3,Stopped working after a few weeks.,2024-06-14 09:36:12
R00001113,O00000360,P000003,U000081,4,Battery life is amazing.,2024-07-18 06:11:15
R00001114,O00001129,P000054,U000386,5,"Excellent product, works as expected.",2024-08-10 22:42:23
R00001115,O00001170,P000230,U000434,4,"Decent overall, could be better.",2024-11-25 06:10:05
R00001116,O00000848,P000144,U000098,4,Very good quality for the price.,2021-10-27 18:56:52
R00001117,O00001522,P000011,U000334,3,Sound quality is top-notch.,2024-11-25 19:29:09
R00001118,O00000111,P000150,U000026,4,Performance is smooth and reliable.,2022-06-20 15:13:13
R00001119,O00000043,P000108,U000499,5,"Decent overall, could be better.",2023-08-16 14:10:37
R00001120,O00000126,P000245,U000423,2,Performance is smooth and reliable.,2023-08-09 19:55:01
R00001121,O00000205,P000236,U000107,4,Packaging was slightly damaged but product is fine.,2024-11-02 11:51:56
R00001122,O00000053,P000019,U000319,5,Sound quality is top-notch.,2023-12-29 21:36:58
R00001123,O00000546,P000196,U000136,2,Great value and fast delivery.,2024-04-13 07:26:25
R00001124,O00000069,P000101,U000422,3,Packaging was slightly damaged but product is fine.,2024-07-29 07:05:45
R00001125,O00001741,P000014,U000234,3,"Decent overall, could be better.",2022-06-18 15:27:57
R00001126,O00001548,P000288,U000326,4,"Excellent product, works as expected.",2024-06-03 08:32:55
R00001127,O00000184,P000008,U000435,3,Stopped working after a few weeks.,2024-12-09 11:30:48
R00001128,O00000138,P000274,U000076,5,"Excellent product, works as expected.",2024-06-06 08:46:50
R00001129,O00000900,P000229,U000049,4,Great value and fast delivery.,2025-01-09 06:02:01
R00001130,O00000797,P000260,U000397,5,Not fully satisfied with the performance.,2024-12-31 01:05:51
R00001131,O00000133,P000130,U000382,4,Not fully satisfied with the performance.,2024-12-28 03:00:48
R00001132,O00000081,P000049,U000023,4,"Decent overall, could be better.",2024-02-22 15:01:23
R00001133,O00001987,P000112,U000258,2,"Decent overall, could be better.",2023-01-10 17:34:26
R00001134,O00001541,P000113,U000215,4,Not fully satisfied with the performance.,2023-08-05 23:09:01
R00001135,O00000542,P000097,U000373,5,Sound quality is top-notch.,2023-10-20 15:36:01
R00001136,O00001669,P000291,U000224,3,Very good quality for the price.,2022-09-17 08:29:25
R00001137,O00000984,P000104,U000223,4,Sound quality is top-notch.,2024-12-24 14:52:12
R00001138,O00000166,P000120,U000444,1,Very good quality for the price.,2023-04-23 03:03:11
R00001139,O00000249,P000230,U000086,5,Packaging was slightly damaged but product is fine.,2024-12-17 10:46:38
R00001140,O00000447,P000203,U000360,4,Battery life is amazing.,2024-12-09 22:55:13
R00001141,O00001515,P000181,U000109,3,Battery life is amazing.,2024-07-31 11:30:45
R00001142,O00000859,P000062,U000421,5,Battery life is amazing.,2024-11-20 18:10:54
R00001143,O00001212,P000127,U000376,4,Packaging was slightly damaged but product is fine.,2024-10-22 15:32:56
R00001144,O00000098,P000248,U000004,4,Stopped working after a few weeks.,2023-01-28 03:22:17
R00001145,O00001974,P000197,U000028,3,Battery life is amazing.,2023-03-08 14:38:15
R00001146,O00000738,P000294,U000074,2,"Excellent product, works as expected.",2024-01-27 07:07:42
R00001147,O00001256,P000070,U000264,5,Stopped working after a few weeks.,2024-01-11 01:40:34
R00001148,O00000103,P000064,U000279,5,Performance is smooth and reliable.,2024-01-18 23:00:34
R00001149,O00000435,P000085,U000169,4,"Decent overall, could be better.",2023-07-03 08:09:31
R00001150,O00000075,P000036,U000203,2,Not fully satisfied with the performance.,2024-02-22 12:23:17
R00001151,O00001792,P000143,U000152,2,Performance is smooth and reliable.,2024-06-25 17:02:46
R00001152,O00001235,P000229,U000125,5,Very good quality for the price.,2023-05-06 08:38:15
R00001153,O00000919,P000289,U000322,4,Great value and fast delivery.,2024-10-26 11:02:46
R00001154,O00001712,P000098,U000359,3,Not fully satisfied with the performance.,2024-05-08 22:32:23
R00001155,O00001671,P000028,U000433,5,Very good quality for the price.,2022-04-30 16:58:01
R00001156,O00001621,P000157,U000138,2,Great value and fast delivery.,2025-01-15 07:06:01
R00001157,O00000763,P000145,U000231,1,Very good quality for the price.,2023-06-30 15:39:30
R00001158,O00000990,P000016,U000372,2,"Decent overall, could be better.",2025-02-14 23:08:17
R00001159,O00000389,P000261,U000047,3,Great value and fast delivery.,2022-06-08 00:09:29
R00001160,O00000236,P000142,U000346,4,"Excellent product, works as expected.",2022-07-29 16:01:23
R00001161,O00001507,P000052,U000152,2,Sound quality is top-notch.,2022-08-03 14:00:31
R00001162,O00000268,P000165,U000486,5,Not fully satisfied with the performance.,2024-12-07 04:23:38
R00001163,O00001188,P000222,U000332,4,Very good quality for the price.,2024-03-12 10:54:52
R00001164,O00000118,P000145,U000039,5,Stopped working after a few weeks.,2024-02-11 08:36:45
R00001165,O00001607,P000199,U000131,2,"Excellent product, works as expected.",2024-09-20 23:07:51
R00001166,O00000674,P000290,U000167,4,Battery life is amazing.,2023-01-05 09:09:15
R00001167,O00000250,P000134,U000280,3,Packaging was slightly damaged but product is fine.,2024-12-07 02:53:34
R00001168,O00001453,P000076,U000374,3,Very good quality for the price.,2024-05-17 15:00:04
R00001169,O00001995,P000164,U000073,5,"Excellent product, works as expected.",2025-01-04 13:17:43
R00001170,O00000095,P000084,U000061,4,"Excellent product, works as expected.",2023-06-30 10:03:14
R00001171,O00000034,P000138,U000253,4,Sound quality is top-notch.,2023-04-13 21:23:01
R00001172,O00001464,P000216,U000295,4,Not fully satisfied with the performance.,2024-06-06 05:44:32
R00001173,O00001668,P000285,U000111,2,Battery life is amazing.,2024-07-07 17:53:00
R00001174,O00000449,P000024,U000206,4,Not fully satisfied with the performance.,2024-02-08 06:36:48
R00001175,O00000717,P000297,U000288,4,"Excellent product, works as expected.",2023-07-05 10:38:17
R00001176,O00001810,P000024,U000453,5,"Decent overall, could be better.",2022-07-23 21:48:24
R00001177,O00001518,P000163,U000196,4,"Excellent product, works as expected.",2022-01-08 08:40:23
R00001178,O00000001,P000275,U000296,4,Packaging was slightly damaged but product is fine.,2023-07-15 06:44:03
R00001179,O00001376,P000258,U000140,3,Stopped working after a few weeks.,2024-09-28 07:40:55
R00001180,O00001102,P000096,U000007,4,"Decent overall, could be better.",2021-05-07 10:21:13
R00001181,O00001109,P000218,U000460,5,"Decent overall, could be better.",2022-05-26 22:38:23
R00001182,O00001227,P000074,U000444,1,"Excellent product, works as expected.",2023-01-22 19:46:36
R00001183,O00000083,P000237,U000376,3,"Decent overall, could be better.",2024-07-31 17:52:01
R00001184,O00001289,P000172,U000243,3,Packaging was slightly damaged but product is fine.,2023-10-18 22:10:44
R00001185,O00000677,P000222,U000446,4,Battery life is amazing.,2024-07-20 04:55:08
R00001186,O00001921,P000064,U000396,3,Battery life is amazing.,2024-06-18 17:44:13
R00001187,O00001047,P000135,U000265,4,Great value and fast delivery.,2024-10-27 13:47:01
R00001188,O00000771,P000163,U000354,1,Packaging was slightly damaged but product is fine.,2024-10-20 00:47:30
R00001189,O00001947,P000268,U000362,3,Performance is smooth and reliable.,2025-02-10 17:13:03
R00001190,O00001281,P000173,U000293,5,Very good quality for the price.,2024-07-11 16:31:57
R00001191,O00001581,P000293,U000181,4,Performance is smooth and reliable.,2024-12-28 05:14:00
R00001192,O00001489,P000068,U000387,1,Great value and fast delivery.,2023-07-04 10:45:39
R00001193,O00000405,P000263,U000186,5,"Decent overall, could be better.",2025-01-16 17:44:37
R00001194,O00001728,P000255,U000108,4,Very good quality for the price.,2023-04-18 16:20:33
R00001195,O00001299,P000290,U000347,3,Battery life is amazing.,2023-07-23 17:11:42
R00001196,O00001341,P000018,U000191,4,"Decent overall, could be better.",2022-10-26 05:00:12
R00001197,O00000105,P000246,U000392,2,Performance is smooth and reliable.,2024-05-11 15:04:07
R00001198,O00000689,P000162,U000486,4,Not fully satisfied with the performance.,2024-11-12 22:42:41
R00001199,O00001306,P000052,U000023,4,Packaging was slightly damaged but product is fine.,2024-02-02 13:09:09
R00001200,O00000827,P000022,U000231,3,Not fully satisfied with the performance.,2024-04-28 06:11:56
R00001201,O00000063,P000104,U000333,3,"Decent overall, could be better.",2024-05-30 15:14:27
R00001202,O00000853,P000217,U000482,3,Battery life is amazing.,2024-08-09 18:03:12
R00001203,O00001354,P000074,U000448,5,Very good quality for the price.,2025-02-19 07:29:46
R00001204,O00000224,P000189,U000500,4,"Decent overall, could be better.",2023-07-28 19:41:44
R00001205,O00000146,P000174,U000430,2,Performance is smooth and reliable.,2024-01-16 04:32:16
R00001206,O00001089,P000004,U000404,5,Battery life is amazing.,2023-10-08 06:22:18
R00001207,O00000374,P000279,U000122,4,Very good quality for the price.,2024-08-11 01:13:05
R00001208,O00001421,P000290,U000270,5,Not fully satisfied with the performance.,2023-07-05 04:53:12
R00001209,O00001143,P000230,U000494,4,"Excellent product, works as expected.",2023-04-16 10:16:28
R00001210,O00001827,P000138,U000467,4,Great value and fast delivery.,2021-08-25 06:29:40
R00001211,O00001495,P000278,U000177,4,Packaging was slightly damaged but product is fine.,2022-05-08 12:49:52
R00001212,O00001602,P000205,U000047,3,Very good quality for the price.,2023-09-20 15:21:37
R00001213,O00001271,P000041,U000486,5,Packaging was slightly damaged but product is fine.,2024-11-10 05:07:41
R00001214,O00000010,P000040,U000166,2,Stopped working after a few weeks.,2024-12-20 13:33:47
R00001215,O00000450,P000187,U000021,3,Battery life is amazing.,2024-08-18 22:21:28
R00001216,O00000709,P000153,U000021,1,Performance is smooth and reliable.,2024-12-15 12:09:14
R00001217,O00000256,P000107,U000245,3,Performance is smooth and reliable.,2025-02-09 20:23:11
R00001218,O00000883,P000052,U000490,5,Battery life is amazing.,2024-11-18 04:30:51
R00001219,O00000390,P000275,U000497,3,Great value and fast delivery.,2024-10-22 20:49:57
R00001220,O00000909,P000230,U000452,5,Sound quality is top-notch.,2023-04-23 20:45:17
R00001221,O00000925,P000041,U000331,5,"Decent overall, could be better.",2024-06-14 16:12:51
R00001222,O00001704,P000229,U000123,5,Performance is smooth and reliable.,2024-03-19 16:40:16
R00001223,O00001233,P000285,U000427,5,Battery life is amazing.,2024-05-31 15:51:03
